"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jun 15 14:25:24 UTC 2026","Mon Jun 15 14:25:47 UTC 2026","23276","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1733_StartVisitNote","IDA4_1733_StartVisitNote_Verify if the selected days appears if selected","Verify if the selected days appears if selected"
"broken","Mon Jun 15 12:55:11 UTC 2026","Mon Jun 15 12:55:35 UTC 2026","23228","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.ChatPageTest","com.intelehealth.tests.ChatPageTest","IDA4_1828_Chat","IDA4_1828_Verify chat option functionality in visit summary page","Verify chat option visibility"
"broken","Mon Jun 15 14:17:58 UTC 2026","Mon Jun 15 14:18:21 UTC 2026","23231","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1716_StartVisitNote","IDA4_1716_StartVisitNote_Verify Save functionality in patient interaction section","Verify Save functionality in patient interaction section"
"broken","Mon Jun 15 14:36:55 UTC 2026","Mon Jun 15 14:37:18 UTC 2026","23190","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1761_StartVisitNote","IDA4_1761_StartVisitNote_Verify user is able to enter text in referral reason and remarks textfield","Verify user is able to enter text in referral reason and remarks textfield"
"broken","Mon Jun 15 14:27:35 UTC 2026","Mon Jun 15 14:27:56 UTC 2026","20177","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1739_StartVisitNote","IDA4-1739,Verify if multiple medicines can be added in medication section","Verify if multiple medicines can be added in medication section"
"failed","Mon Jun 15 14:01:47 UTC 2026","Mon Jun 15 14:02:19 UTC 2026","31991","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.SearchPageTest","com.intelehealth.tests.SearchPageTest","IDA4_1489_Search","IDA4-1489, Search using patient OpenMRS-ID","Search using patient OpenMRS-ID"
"broken","Mon Jun 15 13:47:20 UTC 2026","Mon Jun 15 13:47:40 UTC 2026","20179","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.HelpSupportLogoutTest","com.intelehealth.tests.HelpSupportLogoutTest","verifyCreateTicketModalAndTitle","Verify Create Ticket Modal And Title","Verify Create Ticket Modal And Title"
"passed","Mon Jun 15 13:42:22 UTC 2026","Mon Jun 15 13:42:26 UTC 2026","3544","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.ForgotUsernamePasswordTest","com.intelehealth.tests.ForgotUsernamePasswordTest","IDA4_1483_ForgotUNPW","IDA4_1483_Verify that user is able to Login using new password","Verify that user is able to Login using new password"
"broken","Mon Jun 15 15:01:42 UTC 2026","Mon Jun 15 15:02:02 UTC 2026","20179","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.CalendarPageTest","com.intelehealth.tests.CalendarPageTest","IDA4_1871_Calendar","IDA4_1871_Calendar_Verify whether user able to change/update selected dates","Verify whether user able to change/update selected dates"
"broken","Mon Jun 15 14:15:41 UTC 2026","Mon Jun 15 14:16:04 UTC 2026","23180","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1712_StartVisitNote","IDA4_1712_StartVisitNote_Verify patient interaction section","Verify patient interaction section"
