"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Sep 07 12:12:30 UTC 2026","Mon Sep 07 12:12:53 UTC 2026","23161","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1740_StartVisitNote","IDA4_1740_StartVisitNote_Verify user is able to enter text in additional instructions text area under medication section","Verify user is able to enter text in additional instructions text area under medication section"
"passed","Mon Sep 07 11:48:53 UTC 2026","Mon Sep 07 11:49:16 UTC 2026","23102","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.ProfilePageTest","com.intelehealth.tests.ProfilePageTest","IDA4_1532_Profile","IDA4_1532_Verify that user can select the signature from dropdown","Verify that user can select the signature from dropdown"
"broken","Mon Sep 07 11:20:41 UTC 2026","Mon Sep 07 11:21:02 UTC 2026","20168","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.FilterTest","com.intelehealth.tests.FilterTest","verifyPopupClosesAfterApply","Verify Filter popup closes after Apply","Verify Filter popup closes after Apply"
"broken","Mon Sep 07 12:15:58 UTC 2026","Mon Sep 07 12:16:18 UTC 2026","20185","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1747_StartVisitNote","IDA4-1747, Verify add advice functionality","Advice is added to the patient after starting the visit"
"broken","Mon Sep 07 11:40:34 UTC 2026","Mon Sep 07 11:40:54 UTC 2026","20155","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.MessagesPageTest","com.intelehealth.tests.MessagesPageTest","verifyOpeningAPatientConversation","verify Opening A Patient Conversation","verify Opening A Patient Conversation"
"broken","Mon Sep 07 11:58:49 UTC 2026","Mon Sep 07 11:59:13 UTC 2026","23199","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1710_StartVisitNote","IDA4_1710_StartVisitNote_Verify clicking on Start visit note","Verify clicking on Start visit note"
"broken","Mon Sep 07 12:34:39 UTC 2026","Mon Sep 07 12:34:49 UTC 2026","10164","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.VisitSummaryPageTest","com.intelehealth.tests.VisitSummaryPageTest","IDA4_1817_VisitSummary","IDA4_1817_VisitSummary_Verify the functionality of view prescription button in visit summary page","Verify the functionality of view prescription button in visit summary page"
"broken","Mon Sep 07 12:01:14 UTC 2026","Mon Sep 07 12:01:37 UTC 2026","23181","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1715_StartVisitNote","IDA4_1715_StartVisitNote_Verify clicking on whatsapp feature in patient interaction section","Verify clicking on whatsapp feature in patient interaction section"
"skipped","Mon Sep 07 11:52:25 UTC 2026","Mon Sep 07 11:52:25 UTC 2026","1","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AppointmentPageTest","com.intelehealth.tests.AppointmentPageTest","IDA4_1794_Appointments","IDA4_1794_Appointments_Verify the functionality of 'Reschedule' action","Verify the functionality of 'Reschedule' action"
"skipped","Mon Sep 07 10:51:19 UTC 2026","Mon Sep 07 10:51:21 UTC 2026","2504","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.DashboardPageTest","com.intelehealth.tests.DashboardPageTest","IDA4_1579_Dashboard","IDA4_1579_Dashboard_Verify clicking on any of the appointment navigates to visit summary page","Verify clicking on any of the appointment navigates to visit summary page"
