"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 20 08:17:08 UTC 2026","Thu Aug 20 08:17:12 UTC 2026","4590","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.MessagesPageTest","com.intelehealth.tests.MessagesPageTest","verifyOpeningAPatientConversation","verify Opening A Patient Conversation","verify Opening A Patient Conversation"
"passed","Thu Aug 20 11:25:06 UTC 2026","Thu Aug 20 11:26:15 UTC 2026","68328","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.CalendarPageTest","com.intelehealth.tests.CalendarPageTest","IDA4_1876_Calendar","IDA4_1876_Calendar_Verify the functionality of save button under days off section after selecting single date","Verify the functionality of save button under days off section after selecting single date"
"broken","Thu Aug 20 09:12:04 UTC 2026","Thu Aug 20 09:12:36 UTC 2026","32331","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1729_StartVisitNote","IDA4_1729_StartVisitNote_Verify if the selected drug appears if choosed","Verify if the selected drug appears if choosed"
"passed","Thu Aug 20 08:46:07 UTC 2026","Thu Aug 20 08:46:20 UTC 2026","12535","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.VideoFunctionalityTest","com.intelehealth.tests.VideoFunctionalityTest","IDA4_1843_VideoFunctionality","IDA4_1843_Verify that user can make the video call","Verify that user can make the video call"
"broken","Thu Aug 20 08:03:52 UTC 2026","Thu Aug 20 08:04:12 UTC 2026","20162","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.ForgotUsernamePasswordTest","com.intelehealth.tests.ForgotUsernamePasswordTest","IDA4_1457_ForgotUNPW","IDA4_1457_Verify user entering valid Email ID and clicking Next","Verify user entering valid Email ID and clicking Next"
"broken","Thu Aug 20 08:05:32 UTC 2026","Thu Aug 20 08:05:53 UTC 2026","20162","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.ForgotUsernamePasswordTest","com.intelehealth.tests.ForgotUsernamePasswordTest","IDA4_1466_ForgotUNPW","IDA4_1466_Verify that 6 digit OTP is received by user through Email","Verify that 6 digit OTP is received by user through Email"
"passed","Thu Aug 20 08:21:13 UTC 2026","Thu Aug 20 08:21:19 UTC 2026","6059","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.PrescriptionPageTest","com.intelehealth.tests.PrescriptionPageTest","IDA4_1631_Prescription","IDA4-1631, Verify clicking on any of the completed visit record from the table","Verify clicking on any of the completed visit record from the table"
"passed","Thu Aug 20 11:38:10 UTC 2026","Thu Aug 20 11:39:09 UTC 2026","58354","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.CalendarPageTest","com.intelehealth.tests.CalendarPageTest","IDA4_1885_Calendar","IDA4_1885_Calendar_Verify whether user able to change/update the dates","Verify whether user able to change/update selected dates"
"passed","Thu Aug 20 07:41:39 UTC 2026","Thu Aug 20 07:42:00 UTC 2026","21548","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.End2EndTest","com.intelehealth.tests.End2EndTest","IDA4_1677_End2End","IDA4_1677_End2End_Login, search patient, view, visit summary, chat with healthworker","Login, search patient, view, visit summary, chat with healthworker"
"broken","Thu Aug 20 07:38:31 UTC 2026","Thu Aug 20 07:39:17 UTC 2026","45928","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.End2EndTest","com.intelehealth.tests.End2EndTest","IDA4_1673_End2End","IDA4_1673_End2End_Login, in-progress visit, visit summary, start visit note, share/update/view prescription","Login, in-progress visit, visit summary, start visit note, share/update/view prescription"
"passed","Thu Aug 20 10:51:15 UTC 2026","Thu Aug 20 10:52:30 UTC 2026","75062","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.CalendarPageTest","com.intelehealth.tests.CalendarPageTest","IDA4_1906_Calendar","IDA4_1906_Calendar_Verify that user can view the FollowUp visit details screen","Verify that user can view the FollowUp visit details screen"
"passed","Thu Aug 20 09:52:36 UTC 2026","Thu Aug 20 09:53:23 UTC 2026","46790","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.CalendarPageTest","com.intelehealth.tests.CalendarPageTest","IDA4_1857_Calendar","IDA4_1857_Calendar_Verify the UI elements of calendar page","Verify the UI elements of calendar page"
"passed","Thu Aug 20 07:42:16 UTC 2026","Thu Aug 20 07:43:06 UTC 2026","50099","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.End2EndTest","com.intelehealth.tests.End2EndTest","IDA4_1678_End2End","IDA4_1678_End2End_Login, search patient, view, visit summary, video call with healthworker","Login, search patient, view, visit summary, video call with healthworker"
"passed","Thu Aug 20 07:32:40 UTC 2026","Thu Aug 20 07:32:41 UTC 2026","1168","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.DashboardPageTest","com.intelehealth.tests.DashboardPageTest","IDA4_1595_Dashboard","IDA4_1595_Dashboard_Verify that In-progress visits section shows all the in-progress visits","Verify that In-progress visits section shows all the in-progress visits"
"broken","Thu Aug 20 11:09:00 UTC 2026","Thu Aug 20 11:10:55 UTC 2026","115171","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.CalendarPageTest","com.intelehealth.tests.CalendarPageTest","IDA4_1918_Calendar","IDA4_1918_Calendar_Verify that user is able to mark as day off and All the appointments & Follow ups auto cancelled for the Day off","Verify that user is able to mark as day off and All the appointments & Follow ups auto cancelled for the Day off"
"passed","Thu Aug 20 07:22:19 UTC 2026","Thu Aug 20 07:23:03 UTC 2026","43610","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.LoginPageTest","com.intelehealth.tests.LoginPageTest","IDA4_1420_Login","IDA4_1420_Login_Verify that user can navigate to Login screen","Verify that user can navigate to Login screen"
"passed","Thu Aug 20 09:17:47 UTC 2026","Thu Aug 20 09:18:00 UTC 2026","12421","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1740_StartVisitNote","IDA4_1740_StartVisitNote_Verify user is able to enter text in additional instructions text area under medication section","Verify user is able to enter text in additional instructions text area under medication section"
"broken","Thu Aug 20 09:05:38 UTC 2026","Thu Aug 20 09:06:13 UTC 2026","35469","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.AwaitPriortyInProgressTest","com.intelehealth.tests.AwaitPriortyInProgressTest","IDA4_1717_StartVisitNote","IDA4_1717_StartVisitNote_Verify delete icon functionality in patient interaction section","Verify delete icon functionality in patient interaction section"
"passed","Thu Aug 20 09:54:21 UTC 2026","Thu Aug 20 09:55:16 UTC 2026","54719","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.CalendarPageTest","com.intelehealth.tests.CalendarPageTest","IDA4_1896_Calendar","IDA4_1896_Calendar_Verify that Gender and Age is displayed beside patient name and Nurse name is displayed in the popup","Verify that Gender and Age is displayed beside patient name and Nurse name is displayed in the popup"
"passed","Thu Aug 20 07:28:24 UTC 2026","Thu Aug 20 07:28:25 UTC 2026","1603","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.DashboardPageTest","com.intelehealth.tests.DashboardPageTest","IDA4_1578_Dashboard","IDA4_1578_Verify that Appointment header shows correct count of appointments","Verify Dashboard screen is displayed after Login"
"broken","Thu Aug 20 08:01:22 UTC 2026","Thu Aug 20 08:01:42 UTC 2026","20142","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.ForgotUsernamePasswordTest","com.intelehealth.tests.ForgotUsernamePasswordTest","IDA4_1440_ForgotUNPW","IDA4_1440_Verify that user gets the Forgot username screen on clicking the link","Verify that user gets the Forgot username screen on clicking the link"
"broken","Thu Aug 20 09:46:51 UTC 2026","Thu Aug 20 09:47:06 UTC 2026","15152","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.VisitSummaryPageTest","com.intelehealth.tests.VisitSummaryPageTest","IDA4_1809_VisitSummary","IDA4_1809_VisitSummary_Verify chat option in visit summary page","Verify chat option in visit summary page"
"broken","Thu Aug 20 07:34:53 UTC 2026","Thu Aug 20 07:35:18 UTC 2026","25271","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.End2EndTest","com.intelehealth.tests.End2EndTest","IDA4_1669_End2End","IDA4_1669_End2End_Login, Cancel appointment, logout","Login, Cancel appointment, logout"
"passed","Thu Aug 20 10:22:04 UTC 2026","Thu Aug 20 10:32:58 UTC 2026","653939","intelehealth Web App Regression Test Suite","Regression Functional Regression Test","com.intelehealth.tests.CalendarPageTest","com.intelehealth.tests.CalendarPageTest","IDA4_1900_Calendar","IDA4_1900_Calendar_Verify user can navigate to visit summary page by clicking  Provide Prescription Button on Appointment/Follow-up visit details popup","Verify user can navigate to visit summary page by clicking  Provide Prescription Button on Appointment/Follow-up visit details popup"
